document_id,documento,status,level,analyst_id,created_at
211852,a8d67453645264b7a2e432d615990c86cdcccce38594f9ab034224f705062fce,finished,D,51,2021-05-26 21:06:59
211858,8fdb876824b62a55e22670cc58fce66a38e5ee28ce4b5bced26f36b887512542,finished,D,51,2021-05-26 21:07:02
211859,1d905cb9515e4a229928848b2316e1c48c44a31a63493a6645d00f8b0e03b8cd,finished,D,73,2020-09-02 09:30:29
211904,e5d880ac0b987598878dce28890dabd7beb6ce41c221eb6657f83f928d9c2353,finished,D,51,2021-05-26 21:07:19
211972,b6da61b46a5abbef0f2615a60fc9e221438b212134261b2a248188dd65b2d60b,finished,D,44,2020-10-06 15:48:36
211979,e7051dc0caf7d1249e1af654a39d985549bcf4be8e8be9016d2ed96c969d829b,finished,D,74,2020-09-03 08:49:17
211992,fb7ae33b69b192ff1a7ee8fe703c7434a5513a1e980f5bca51993d8b685adfdc,finished,E,19,2021-01-26 10:57:40
211992,fb7ae33b69b192ff1a7ee8fe703c7434a5513a1e980f5bca51993d8b685adfdc,finished,Fraude,19,2021-02-01 09:33:19
211996,202964d721c598d22221dcf5045513de97c04f80f62b6097da08fc7832822d69,finished,D,51,2021-05-26 21:08:03
211999,4127407f40656018a767baf5694298e9b7c2bf2b8091a6058223eac5c981862b,finished,D,37,2020-09-03 08:32:29
212007,91ab43436dbb988bbdff6a0b0575a4ad8ca1b4df5f5c98ed0e879f717738c655,finished,D,51,2021-05-26 21:08:05
212108,9efeee4a26adeac662907896af96075f2972dd64c4b7dbbbd7a55edefd75e55f,finished,D,37,2020-09-04 08:37:41
212110,af5e38d664e6eb2760ddc9c9037904ee89bd9cbfa7b912ef4b098ce8c1f6c035,finished,D,44,2020-09-21 15:37:21
212116,d36047dd722bad2a632a59ab59666cb957961ae7d70b6879bfdca230726dce5f,finished,D,45,2020-09-11 15:59:31
212126,5ec19cbdff10b6676d809badd5eb83b4d708f53f3983f16662d1c06261f24497,finished,D,73,2020-10-05 11:28:44
212126,5ec19cbdff10b6676d809badd5eb83b4d708f53f3983f16662d1c06261f24497,finished,C,41,2021-02-26 16:01:11
212138,1f7e478aea9b6c745b222f80d2169b668d929f9d064e727de728842054429a10,finished,D,51,2021-05-26 21:09:02
212168,2b456398cabe4207d0fdc6f4e11d0acd81c5c5b2ad350318ca40fc38b1b94572,finished,D,41,2020-09-11 16:22:18
212175,d34906fefb9a1857b92c761c98d66baac19fda359e8163109719c2b0e0238397,finished,C,51,2021-05-26 10:42:33
212175,d34906fefb9a1857b92c761c98d66baac19fda359e8163109719c2b0e0238397,finished,D,51,2021-05-26 21:09:21
212270,dcdae1bcf365e60a819e5411defd0b61888bb46a2ac062c0ad680bfb1cb34080,finished,D,51,2021-05-26 21:10:09
212310,497fe37c71f685c46aa9a653bc0cccaf16f3ed00c9fcbdc8718aaf2fc902335f,finished,C,51,2021-05-26 10:42:45
212310,497fe37c71f685c46aa9a653bc0cccaf16f3ed00c9fcbdc8718aaf2fc902335f,finished,D,51,2021-05-26 21:10:28
212339,889f75010b266aadfdd81e6f46b8c8604a36b81c4e3ccba3b3317ea7ebcc36f2,finished,C,51,2021-05-26 10:42:48
212339,889f75010b266aadfdd81e6f46b8c8604a36b81c4e3ccba3b3317ea7ebcc36f2,finished,D,51,2021-05-26 21:10:45
212360,610bb949de8cd1d33520cdaabeea24564deb7a60d967d938883c146bd5f3fc85,finished,D,74,2020-09-08 17:30:52
212449,b67abfb1ee83ce1481208f3c135d7310c1dbcd12e01d12a5c5e4ee387ca2ddc1,finished,D,51,2021-05-26 21:11:28
212486,5c6d0a073880bc5cd330eb84cb6995c8fa5b41360bd1187a334077f1a5507515,finished,D,51,2021-05-26 21:11:43
212541,cc2120d50d35ddeae1be6b37a0d56c8a9db7b3bdce1f6a5262d38ef27eee7f6f,finished,C,51,2021-05-26 10:43:11
212541,cc2120d50d35ddeae1be6b37a0d56c8a9db7b3bdce1f6a5262d38ef27eee7f6f,finished,D,51,2021-05-26 21:12:09
212600,5ca6c7896009132cc206737c8a504c49346e1f5294d198d1f02072a8e1a9ea1c,finished,D,41,2020-12-07 13:45:02
212600,5ca6c7896009132cc206737c8a504c49346e1f5294d198d1f02072a8e1a9ea1c,finished,E,51,2021-02-05 13:45:03
212600,5ca6c7896009132cc206737c8a504c49346e1f5294d198d1f02072a8e1a9ea1c,finished,D,51,2021-02-05 18:24:04
212696,3ea3cdea2abe480b73331452e3376df7949f28feb0af084a94fd93355726470d,finished,D,51,2021-05-26 21:13:24
212721,33acb2486866f7df35ca4fd278b12d5b0419cf599516e6fcaed74f6094ad8acb,finished,D,73,2020-09-25 09:11:00
212775,7e0aef96061b243696446f6b8b84ddf380c8c48a3c3facd14dd55e824c7ddb63,finished,D,46,2020-09-09 16:06:09
212803,9e0f8500db0daa62e24cfda9f85c4b381e1dd28ea8e3b6289fb4f95952fed566,finished,D,46,2021-02-09 13:38:53
212822,318ee428c9686262f0afc7aec3e289c52d6bb96b0a20627f0dc8c9ccf4642c20,finished,D,51,2021-05-26 21:14:13
212855,cfdf8c5c3f7d13d119b257995b08fefc2504b458840866d8a909dbb58b459005,finished,C,44,2021-01-15 13:43:49
212873,60abd16434ed71bce8cb6f7d48c4607251c399b39b94f61e232641a69f0aa453,finished,D,44,2020-09-14 11:02:07
212896,19a4889f370f7ff9fe81bec5dcc477db7a96815d9470e8699179e682d0410244,finished,C,51,2021-05-26 10:43:41
212896,19a4889f370f7ff9fe81bec5dcc477db7a96815d9470e8699179e682d0410244,finished,D,51,2021-05-26 21:14:37
212917,bf2f8ac0aa7a6367c34b030ee5c45467658118adec38cd3a8e72cf39c2a4633f,finished,D,41,2020-11-24 16:17:23
212917,bf2f8ac0aa7a6367c34b030ee5c45467658118adec38cd3a8e72cf39c2a4633f,finished,E,45,2021-06-29 07:52:22
212921,151c069bf436fedcfa0d5fe71bdffec42825536fb4171fff662be94c4ba41dd1,finished,D,51,2021-05-27 05:55:03
212924,a4de37451f421d2edf70babb2a151f45dc07d99565d0884094e0b32a0450070f,finished,D,51,2021-05-26 21:14:51
212942,83ad73d73b61bb310c18ea094314ad4b4003a09806af4c9902c7d86376f58e68,finished,D,51,2021-05-26 21:15:01
213037,20bedfa71875d3a9ab2a09ef30a44c289e16dce1b50e0d2c01afa6ad4757be73,finished,D,51,2021-05-26 21:15:39
213070,c598ca2c1aa25994da676e02cc01806dda36fe7794f74d270a94cb422171b641,finished,D,51,2021-05-26 21:15:59
213111,18efb0affd771ca5c157637fdde5f96811b2a823564232daf7b1f2d6ed558376,finished,C,51,2021-05-26 10:44:09
213111,18efb0affd771ca5c157637fdde5f96811b2a823564232daf7b1f2d6ed558376,finished,C,51,2021-05-26 10:44:10
213111,18efb0affd771ca5c157637fdde5f96811b2a823564232daf7b1f2d6ed558376,finished,C,51,2021-05-26 10:44:11
213111,18efb0affd771ca5c157637fdde5f96811b2a823564232daf7b1f2d6ed558376,finished,C,51,2021-05-26 10:44:12
213111,18efb0affd771ca5c157637fdde5f96811b2a823564232daf7b1f2d6ed558376,finished,D,51,2021-05-26 21:16:17
213111,18efb0affd771ca5c157637fdde5f96811b2a823564232daf7b1f2d6ed558376,finished,D,51,2021-05-26 21:16:18
213111,18efb0affd771ca5c157637fdde5f96811b2a823564232daf7b1f2d6ed558376,finished,D,51,2021-05-26 21:16:19
213111,18efb0affd771ca5c157637fdde5f96811b2a823564232daf7b1f2d6ed558376,finished,D,51,2021-05-26 21:16:19
213149,76a5279135c0534501da08dfd323182dcc9871b951f6576eeb9ef580fcf63e32,finished,D,51,2020-09-14 10:13:25
213159,8a8fbb3d9ace7a7310ed5ca5a02c50d4e57fb6b88d15bae035e4f095d577fa10,finished,D,73,2020-09-14 12:16:25
213249,925ab9e084cba2e522fc7cdb8dc21e603788864a9d31c659a3a35cf3e4284680,finished,C,51,2021-05-26 10:44:28
213249,925ab9e084cba2e522fc7cdb8dc21e603788864a9d31c659a3a35cf3e4284680,finished,D,51,2021-05-26 21:17:25
213319,e19082e2c8f17bf891a063eefd06f77ce4c168b6075b79cce71be7c8d78d77ee,finished,D,51,2021-05-26 21:17:53
213335,339605cf0f5b0615d325cd160542e4e17725932518dac172b775201a2b641391,finished,D,46,2020-09-15 15:22:31
213387,f171ab38fb855151341bca02e24e46414eba97646b09ae0596260fc766b468ed,finished,C,51,2021-05-26 10:44:42
213387,f171ab38fb855151341bca02e24e46414eba97646b09ae0596260fc766b468ed,finished,D,51,2021-05-26 21:18:30
213389,e344cc334bb44c0286bdb9a2df49f9dd22d4e8d753097ea9a5eba6b6e99bb17f,finished,D,41,2020-09-15 08:44:29
213449,b77506a47a1a21d1d268a2b68688beba12d9c1d4eaae51fde26aef5937896369,finished,D,44,2020-10-22 08:47:10
213481,7b56147ea7d9633ec16bab2d81237183d47397d276f975039311b8de45cf3f99,finished,E,51,2020-09-22 06:33:24
213489,abf80213df90573a6dad8a5b3ce91dbb0d31babe56f9c25d99df3f7c2f760878,finished,D,37,2020-09-22 08:21:46
213522,3911c0b84652af2702de58dcd97d091177988c1e43a5289f7223f92834c56c7a,finished,C,51,2021-05-26 10:44:54
213522,3911c0b84652af2702de58dcd97d091177988c1e43a5289f7223f92834c56c7a,finished,C,51,2021-05-26 10:44:55
213522,3911c0b84652af2702de58dcd97d091177988c1e43a5289f7223f92834c56c7a,finished,D,51,2021-05-26 21:19:21
213522,3911c0b84652af2702de58dcd97d091177988c1e43a5289f7223f92834c56c7a,finished,D,51,2021-05-26 21:19:22
213541,c577de395816975879dfeec7c96a61cf27b3f87dc4b72b3438f33a3d256354d1,finished,D,46,2020-09-16 09:45:07
213573,cbfd9d7b09a666f3835bb9a0aec4de946a082735efef86ad74f6335a1f84b240,finished,D,51,2021-05-27 05:55:05
213576,e8d39633b93a50a42d753cb8ec706c1d54fd6f7ba102e6ee480ae90c8f1f5652,finished,D,51,2021-05-26 21:19:44
213593,ff1bf1ec379f5d6f6cfda1c95bda3cbbf83f4d78caffea7d080b174251c65211,finished,D,73,2020-10-07 09:22:23
213652,c36fdaeeec5d3c1202f2a0e2503d95bbd085cdc891af3bb200b01ee6c207313b,finished,D,51,2021-05-26 21:20:18
213697,dd148f76405d5e82db55978b7bf4b12b63931fcb674fe9b02f1d0cc73d228acb,finished,D,51,2021-05-26 21:20:33
213704,2ca3549a4eca7885d911fc795787936311d6a7617f833f853d2c23218eed7477,finished,C,51,2021-05-26 10:45:16
213704,2ca3549a4eca7885d911fc795787936311d6a7617f833f853d2c23218eed7477,finished,D,51,2021-05-26 21:20:37
213725,626b424774b1f9b31edfc711fd7f1ef7cf35d92445b13ff669800fbcd31f5f02,finished,D,51,2021-05-26 21:20:45
213771,730499d0318132513666c3f1f7a7f0d714b53f0be1f1f80d5b7bf25cd0f47e38,finished,D,46,2020-09-18 16:46:40
213780,528b363a58991cc619b7525afd0db7befb1cd5c11b88810bcaf54856dfe958f3,finished,E,51,2020-09-28 06:47:33
213867,3851457cd6dbdb9608f595eaf8c05167b31b0d480cc2984ddd68ca9984f95d11,finished,D,51,2021-05-26 21:21:43
213893,cd40e8310cc08c360837d99c815e162a9abc03bc439dad209895c3b3139c3bc1,finished,D,51,2021-05-26 21:21:55
213991,09c4812ab2129ff0fa7c6563af47ea87bf8757f150b6eb6b635b3b6e8f8a2465,finished,D,51,2021-05-26 21:22:49
214009,d6fb8b6620bea483431f08ebaa9ea20b5b6d5f386c799798204dfd98c4606a2e,finished,D,51,2021-05-26 21:22:55
214030,c465b98537a756a0143ae06913ec716161047fc9b6d1d023f876731a1bb10014,finished,D,41,2020-10-01 08:25:55
214043,f2772da5fe103d7e13b4cc9df1c9ab05e15a9a0dc490acd7bcea874aa5051108,finished,D,46,2020-09-21 09:46:18
214046,eec57a2c7f4946ecea78ddd79e3bde81860566396aa58b3b477e6d7092ef233b,finished,D,51,2021-05-26 21:23:10
214074,6d6931766fdb86efe5c195017dc2ce712e350aa855a889c40b08f64279dd7e74,finished,D,37,2020-09-21 10:42:59
214102,872d927d478407b002db680ab6b8dd36741ac27521ca5f5d32561e896f6fc61f,finished,D,46,2020-09-24 16:47:54
214156,d4aca3c19d22c1a523eec3a8451b0b438dcc47bfe56863776d88278b305699e8,finished,D,73,2020-11-03 08:17:53
214157,05439d43fa6633eacb8183aeb35db43958dac900f45a25235a6f7aaa2e650ed0,finished,C,51,2021-05-26 10:45:44
214157,05439d43fa6633eacb8183aeb35db43958dac900f45a25235a6f7aaa2e650ed0,finished,D,51,2021-05-26 21:24:00
214247,75b0418231e64c3c1440c8a831f2a2b4ee749cb5064e03a41c66c1c11cf14f06,finished,D,51,2021-05-26 21:24:38
214267,6d16afc725abf45764cb757df2eb17c5cad5f60b77511c02afabd9599d50a768,finished,D,44,2020-09-25 11:41:45
214289,df6f66fcf655b4f699756b3947c939136bf989f744118fb416622aadd459d0d1,finished,D,46,2021-02-16 15:58:26
214356,b8f621362f69bed3c5d22cd638c59ca26fd694383c397dfe14d46b5db733b140,finished,C,51,2021-05-26 10:46:06
214356,b8f621362f69bed3c5d22cd638c59ca26fd694383c397dfe14d46b5db733b140,finished,D,51,2021-05-26 21:25:32
214384,4c9780b293d72be81f0536f519bdbff6cb6f60b454fa16c8df2dcc5d24fdb603,finished,C,51,2021-05-26 10:46:13
214384,4c9780b293d72be81f0536f519bdbff6cb6f60b454fa16c8df2dcc5d24fdb603,finished,D,51,2021-05-26 21:25:46
214410,348bef43cc47b52ebf0b759ff0fbcc1671f8cabf9abaf753f1e44390ac636343,finished,C,73,2020-09-25 12:42:37
214457,492274c9ab31ade4cca9c75d91f12456409362a9d25a561fd2ef472bfa165598,finished,D,51,2021-05-26 21:26:18
214468,f5e3229533166ddf702e89f54a1a4030f5a77ee7eca24f563aeebe304580e0c2,finished,D,51,2021-05-26 21:26:24
214469,420b5f893f3bc35d86093add1823afff60fea310def4939530e7ec38421a69b3,finished,D,73,2020-09-24 09:06:08
214578,9d60ae472f9ac7b4c0153f03b29abcf1e139d44cd2e3b23d568c54de29dca256,finished,C,51,2021-05-26 10:46:35
214578,9d60ae472f9ac7b4c0153f03b29abcf1e139d44cd2e3b23d568c54de29dca256,finished,D,51,2021-05-26 21:27:10
214596,0e1220b6dabf596450b8890dd15f1b7b786e745a71016f46f45a2fc6308df6cf,finished,C,51,2021-05-26 10:46:37
214596,0e1220b6dabf596450b8890dd15f1b7b786e745a71016f46f45a2fc6308df6cf,finished,D,51,2021-05-26 21:27:19
214616,89e4b14b155ad333e3be6aaa8ad76bdba748ccce5277a5d43d25e4333849bbc7,finished,D,51,2021-05-26 21:27:29
214633,380b869de2570d9ae7acc35c4b3cb57bd202a39f921daf9740a1fb6024949fac,finished,D,41,2020-10-20 08:52:19
214745,1191c5a3b952ed5e1a781ae7025dabd4b610fa16815f6f45041090950e6d38b6,finished,D,46,2020-10-16 16:31:10
214753,3cf757205eeeed8b65932354c27eabdf5e1fe81ab4a8128e7ef42375788257e5,finished,D,51,2021-05-26 21:28:29
214787,4bbc320f4c66a5962b20c5c908237f4378c5046ac6f938be20e033652a6524f3,finished,D,51,2021-05-26 21:28:41
214788,bea9b3b0b3a051fc8fe1f3ca638373646139931c329d08db349b434853e576b4,finished,D,73,2020-10-05 09:27:13
214812,89357b5adbb349420505506cfb002507029ebc50c12988eb213d0f58ea6a7b3d,finished,D,51,2021-05-26 21:28:53
214839,09947b371898b9f7872cade6a3072ea700d7332a8de06243e68e1229ade2383d,finished,D,74,2020-09-28 10:18:00
214865,dd4c319e55c5ee652007fe6264c279113b1ac42358e42f26e16d8fa19f5a8e95,finished,E,51,2020-10-05 02:19:57
214865,dd4c319e55c5ee652007fe6264c279113b1ac42358e42f26e16d8fa19f5a8e95,finished,D,51,2020-11-19 07:10:09
214977,5c0795b0f44f20fef900ac9393a723f350b8b70df0ad155ccc598d0974c7d95c,finished,D,51,2021-05-26 21:30:16
215046,4667841d1da2b411f5160bb1b9b57c6e9da5e3ef37b5d052ca5c54a3e839893f,finished,D,73,2020-10-08 10:18:32
215181,1e9c712993848ddfcc2d2252ba7436ba576abb76ee1f47605db744436c1f8b84,finished,C,51,2021-05-26 10:47:39
215181,1e9c712993848ddfcc2d2252ba7436ba576abb76ee1f47605db744436c1f8b84,finished,D,51,2021-05-26 21:31:42
215190,cb8e6d4362b8c69c504ec93822d1dfdacd539b3891e4b08a6110e3f43ff81f0a,finished,C,51,2021-05-26 10:47:40
215190,cb8e6d4362b8c69c504ec93822d1dfdacd539b3891e4b08a6110e3f43ff81f0a,finished,D,51,2021-05-26 21:31:45
215279,66b33bcb7e2f91f6ab971c6f9a421e1bd46495f010c0499fcbf4a6a739e16dcf,finished,D,41,2021-02-18 16:44:28
215292,1f169f6684e9f59ef4c07de94f2aa1300f8935d95314a1d7199bda8f2d6fe14d,finished,D,51,2021-05-26 21:32:28
215330,225e0a5aaf861850b1c8d428d837bb1927ea485164253ec86132bd006ff0fa43,finished,C,51,2021-05-26 10:47:51
215330,225e0a5aaf861850b1c8d428d837bb1927ea485164253ec86132bd006ff0fa43,finished,D,51,2021-05-26 21:32:45
215342,c24848edb2c210168f57442c79da3462fc2382979eac3d075587acd76eb44512,finished,C,51,2021-05-26 10:47:53
215342,c24848edb2c210168f57442c79da3462fc2382979eac3d075587acd76eb44512,finished,D,51,2021-05-26 21:32:50
215398,a51072a622b262775fa24c64a58cdf7e247d2a82fbdf5787dd05c875fa611cf4,finished,D,37,2020-10-01 10:45:58
215430,bdfb06858c3377d152ebf3eb5dd7c99defca1e7885263b3c255569022bdcf37f,finished,D,51,2021-05-26 21:33:24
215449,855b99178c0d8fe49bded56b5cef9efd1d3f17eee87443d746b125cdde6778af,finished,D,51,2021-05-26 21:33:31
215493,b9db045a6f058e9b3c0e3529893eaa5a1361d091ac43d7f2c198a0d28bf771f9,finished,C,51,2021-05-26 10:48:08
215493,b9db045a6f058e9b3c0e3529893eaa5a1361d091ac43d7f2c198a0d28bf771f9,finished,D,51,2021-05-26 21:33:51
215521,afebdb665ae45441a399cf74dd2e0cad0e2e7056c099614471b9bb363a381bbe,finished,D,37,2020-10-02 09:41:55
215590,591ad412e2c3cae50005b7da5ece5ee9c53a3bff300aa564f8597dc229d1b276,finished,D,51,2021-05-26 21:34:31
215647,f3df2bb5a5aeaa2955d57be9b229bbcb3f9db7cb7ff58cb8cfb294fcc1bac088,finished,D,51,2021-05-26 21:34:58
215886,130c94d45a4f2cee3d2bd771282a730c7a110385acfc9cb6f2dd1f8a563f4e2a,finished,D,51,2021-05-26 21:36:41
215920,12ae22e30f85c33ff9ba81b08ff8aa7651221c1af80fbfa16031a6bb606b01ee,finished,D,37,2020-10-06 11:55:09
215968,40e2effc5abb4a99615f340ea6e42331287e48927684ba2f63df89636e88629b,finished,D,51,2021-05-26 21:37:10
216124,f97066e81074041a04c9335d65462a73a870c74e569fe7775d68eae8ecee705a,finished,E,45,2020-10-14 11:30:02
216144,72d0476716f0280e28f77e8a2a5096c629f5f0204774f3dbe4eaf8415306b2f3,finished,C,51,2021-05-26 10:49:05
216144,72d0476716f0280e28f77e8a2a5096c629f5f0204774f3dbe4eaf8415306b2f3,finished,D,51,2021-05-26 21:38:31
216148,e7ded3ad150a902eba3f36d157f7b6a15004ab7986e9d323ee352c4094147fa2,finished,D,44,2020-10-15 09:42:13
216180,f62ec1772558e984a081ddd98f03135041d19ff0fbed155bb174fbea19402a78,finished,D,37,2020-10-08 08:41:32
216187,ab7bd0f69f5c969a65d570e465c9a24a4e67c93e5e82d223b1ab49ff9f3585e5,finished,D,37,2021-04-14 16:19:38
216187,ab7bd0f69f5c969a65d570e465c9a24a4e67c93e5e82d223b1ab49ff9f3585e5,finished,D,51,2021-05-26 21:38:48
216203,331f72a15db194978e96742e387df73113063134432d6eb0a5e6a02c0b8c8a7f,finished,D,41,2020-10-14 16:11:55
216218,0d3210f0b415e05e14af1691ac9512cd067ad689bae673f4ada5f21d0db549bf,finished,D,51,2021-05-26 21:38:57
216218,0d3210f0b415e05e14af1691ac9512cd067ad689bae673f4ada5f21d0db549bf,finished,D,51,2021-05-26 21:38:57
216218,0d3210f0b415e05e14af1691ac9512cd067ad689bae673f4ada5f21d0db549bf,finished,D,51,2021-05-26 21:38:58
216242,4f68a956fbe35072331339d74c2e8302409bb55ab49e4d0916840e25218daf86,finished,C,51,2021-05-26 10:49:18
216242,4f68a956fbe35072331339d74c2e8302409bb55ab49e4d0916840e25218daf86,finished,D,51,2021-05-26 21:39:11
216299,4bcfd672bdc08120fbc95ee028359b923f898aefd4b6ddcfe2d59b3d19b1113f,finished,D,51,2021-05-26 21:39:38
216314,3c5ebe69928d903496e2f7db9fdba7575535e5f716840a7b1686a92cbd798cae,finished,D,51,2021-05-26 21:39:45
216362,bd139da38387097e89e09358006145afcfba62b868eecefc7d7bf33273a539f4,finished,C,51,2021-05-26 10:49:27
216362,bd139da38387097e89e09358006145afcfba62b868eecefc7d7bf33273a539f4,finished,D,51,2021-05-26 21:40:07
216422,037d75dd09b2d6f1c378e06f40df4951fb07b49e33c8e41d0ace6751f00ac36a,finished,D,51,2021-05-26 21:40:31
216627,7563c33a9c6b388633b5f62d46f2d6cb3371a64634f0554a8fe9e110bea8767f,finished,D,51,2021-05-26 21:42:07
216638,40461683928422fa05a19b7bab65918e161e87a8f93071a4f706d6458f4cdea9,finished,D,51,2021-05-27 05:55:23
216655,949fe903264bde002a265bc325b489b0ffde5c9897bb8d69876e198be5771c43,finished,D,51,2021-05-26 21:42:21
216669,251b3c063b38980e4514d8cbf7a2bb7382431f0bdf19abdd71342c3bb6aff40e,finished,D,51,2021-05-26 21:42:27
216675,25a58206883bb174efd6ec2a848b0cd8334fa366a40b530e4a7682d10102b5f5,finished,C,51,2021-05-26 10:49:58
216675,25a58206883bb174efd6ec2a848b0cd8334fa366a40b530e4a7682d10102b5f5,finished,D,51,2021-05-26 21:42:30
216858,e96067442b80ccb8a9667b33b726275a1598200b020ff285d2cbe5af4f652e19,finished,D,73,2020-10-16 15:30:45
216893,09231651ad1fdb1136581413393c20514a230688e221f394200d1002cb19a4ab,finished,D,37,2020-10-15 08:36:55
216937,1020814ff39b4777d08d1111d7323789d4e818ad41d7b1c35b57a94e16da8ad2,finished,C,51,2021-05-26 10:50:27
216937,1020814ff39b4777d08d1111d7323789d4e818ad41d7b1c35b57a94e16da8ad2,finished,D,51,2021-05-26 21:44:16
216988,c2b13e647d1c34f518e88cde32cdc512e606d1089648c020b0cd7e39921d91ce,finished,D,51,2021-05-26 21:44:37
217020,fe6630ed0123fedfec3e58aab5ee936cda8c2a38838bd606d3eab62321795a2d,finished,D,51,2021-05-26 21:44:50
217037,7cabb3c2fbbd635c6129613105b2c0329a476f1951e9e00338e674d42a21b9bf,finished,D,37,2020-10-16 10:15:21
217061,1b24feda208ef92b2db3fa212c8ae1caf6ef5787aeb4106e0c3b529bba7ac5a9,finished,D,51,2021-05-26 21:45:03
217069,7365fef6b5b54c1b69e6158ec95c9b861a28873307b87e7b9e44a8c2ae17a728,finished,D,41,2020-11-10 14:08:18
217082,acbec66764d4c4e1543a397b59ccbc78914228e208ab2371f8c69ccc1abf0ce2,finished,E,51,2020-10-24 16:12:43
217093,50e2e4c7955e1685ba40ad0f17fb8123609b5318781591224dad50c517c4791c,finished,D,45,2020-10-16 14:55:03
217146,bd2dd36c8d8524b54ef7bae53a9901b6b96ab51e22938a3f268b1e0fe7db45d0,finished,D,45,2021-04-30 08:09:49
217146,bd2dd36c8d8524b54ef7bae53a9901b6b96ab51e22938a3f268b1e0fe7db45d0,finished,C,51,2021-05-26 10:50:46
217146,bd2dd36c8d8524b54ef7bae53a9901b6b96ab51e22938a3f268b1e0fe7db45d0,finished,D,51,2021-05-26 21:45:40
217149,0c0bd43a80f8216a108edecba4554b9711021c213cd513a833224fcd9c28dbd5,finished,D,73,2020-10-19 09:40:58
217191,4a59f57d710b684e79a5d81b4c3316032278c463444ce10268ec796b586eae33,finished,D,51,2021-05-26 21:46:02
217229,d3a2709d7ee1ed4ffeb65a9a67914f4229619ff34c028e7add7995df511d4fce,finished,E,51,2021-01-06 07:27:59
217238,2587c0c0cd60384f46a0d57a56b64878753ceb6634af71db146dcb0e8aeca2fe,finished,D,46,2020-10-20 16:21:06
217312,1c3b711aaf07f63b45ea40cf2c1cb0aff21cf4f21c95980b7238f8bb4fba070d,finished,D,46,2021-01-29 15:44:05
217326,a8b9501f83c62f84829e799939bbe978a6f7afb5113c052a7a86a8aab94c2fa1,finished,D,41,2020-10-19 14:56:35
217360,da88f7bdc5f2fe19d0bd77f823ab4ae960d0af7020fc0d7201e987fbdcd2c138,finished,D,51,2021-05-26 21:47:16
217400,75e30b43277db23aa82b8c40c1a16ad84a22a80f59c6cf0f303df82e28541337,finished,D,51,2021-05-26 21:47:30
217439,51086957b7acb6195706cc2c81abd8421e61e17a21a82786d0cdd5c8170ea0f6,finished,C,51,2021-05-26 10:51:22
217439,51086957b7acb6195706cc2c81abd8421e61e17a21a82786d0cdd5c8170ea0f6,finished,D,51,2021-05-26 21:47:46
217467,f193c1de600244fa247f0312b38af71ba575b58ae746c1526a79bae384ab8727,finished,D,51,2021-05-26 21:47:56
217469,e5f952ce1c2f4b98fb29ad8aa3d514b47ef3af66d6d0746c9014b2441b56ef4e,finished,D,19,2021-02-10 11:16:40
217500,9d1a4c94198861bf72ce8d66a1807ca5b5d21fa07a0cb8410ec6fb07cea67eeb,finished,E,51,2020-10-22 07:24:44
217500,9d1a4c94198861bf72ce8d66a1807ca5b5d21fa07a0cb8410ec6fb07cea67eeb,finished,A,45,2020-10-28 09:31:22
217514,4d5de7a22ee0e3cac15b65b069c9fc778f9f85da6289889077fee3664ec87456,finished,D,51,2021-05-26 21:48:14
217520,85647f396212b54276c98eca17a2009b85343687bd4d9bb3fcd38b0d682fae76,finished,D,37,2021-01-15 14:31:47
217601,c1d1ec5b029ca01a483cf4d09232e11db37c894e757ea155e42ed68d259c6e9e,finished,D,37,2020-10-21 10:10:25
217658,824adcd3c60088b7d80ee568e683f435a5cea23d7dc17393183dbf3e22bf0eb3,finished,D,51,2021-05-26 21:49:17
217697,ce95e09407cebb75bc9b49143607b7a02909597789914b264392699812cf11cc,finished,D,51,2021-05-26 21:49:35
217725,e25b2dcb4c6cdc3c869c9d70213a3564f484933add34243f9977be4faee1090f,finished,E,51,2020-10-24 16:12:46
217761,aa9153659c269f87ec6949cb8a363c40d532653cf538608cd6d9b4f5238e1d78,finished,D,44,2020-10-26 12:23:04
217775,1e97b5bb2549a350ae1bdf912474cdd8d9c3c17105c5f34882e41e897a0b6330,finished,D,37,2020-10-23 15:05:35
217839,2073e80da1234f88f955d7a0d837bb3cca65c4db8b206fb1fcd975fd6efc0a2e,finished,D,41,2020-10-23 08:18:40
217877,3ca689ef764b4c42056e3e2326b22b7ad535ee9b8c20f3c35e904798b7bbc413,finished,D,46,2020-11-03 17:01:13
217877,3ca689ef764b4c42056e3e2326b22b7ad535ee9b8c20f3c35e904798b7bbc413,finished,C,41,2021-09-16 14:34:19
217884,d5fafb0a7621caeffb9fe954e1a1f55e2b3c0efc0f513e7d738351c5f7b2101f,finished,D,41,2020-10-29 16:10:43
217888,e18e9bcee405749d520690226da011d190fde18f3fb2ab94c7f78003ed661de9,finished,D,51,2021-05-26 21:50:51
217991,aeeef66bf54776a63de1f1bf95b1c7b3a6c1fb8a55e40b10e1314b2e84447cff,finished,D,46,2020-10-26 15:56:04
217995,35ade506a7af6152bc838f591ca3d5afeb34b1455f5d89f18e3500d4d21ffad6,finished,D,51,2021-05-26 21:51:32
218109,23501cec8c92a6f32bde702592ce6176794f4b7cb5865c141fc5134de42bb366,finished,C,51,2021-05-26 10:52:31
